movie,review,cleaned_review,sentiment,sentiment_label
iron_lung,Fantastic movie holy cannoli!,fantastic movie holy cannoli,positive,1
iron_lung,"It is very clearly a movie based on a video game and I always judge them a little diffrent then the rest - but I'm gonna be very honest with you for the first half I thought it was just going to be another one of those but then ""The Eye"" scene happened and it was unironically so beautiful that it was worth all the money I spend on it",it is very clearly a movie based on a video game and i always judge them a little diffrent then the rest but im gonna be very honest with you for the first half i thought it was just going to be another one of those but then the eye scene happened and it was unironically so beautiful that it was worth all the money i spend on it,positive,1
iron_lung,"i just watched the movie and it's honestly really unsettling in a good way. the whole movie traps you in this tiny submarine deep under a strange, blood red ocean and the isolation does most of the horror work. Its slow , quiet, and really tense rather than full of jump scares.",i just watched the movie and its honestly really unsettling in a good way the whole movie traps you in this tiny submarine deep under a strange blood red ocean and the isolation does most of the horror work its slow quiet and really tense rather than full of jump scares,positive,1
iron_lung,"This movie reminds me of another favourite suspense/horror film called ""Savageland"" in one key principle…. Less is definitely More!! This saying most definitely applies towards this work of art… It proves that an interesting concept, imagination and hard work does not need a massive budget, cast or landscape to merit success! If a word does come to mind to describe this film, then I suppose Claustrophobic works (to maximum effect)..",this movie reminds me of another favourite suspensehorror film called savageland in one key principle less is definitely more this saying most definitely applies towards this work of art it proves that an interesting concept imagination and hard work does not need a massive budget cast or landscape to merit success if a word does come to mind to describe this film then i suppose claustrophobic works to maximum effect,positive,1
iron_lung,"The visuals hurt this film more than the lack of building a clear story progression, leaving the whole movie feeling like it never brings the audience along in on what the climax is trying to present.",the visuals hurt this film more than the lack of building a clear story progression leaving the whole movie feeling like it never brings the audience along in on what the climax is trying to present,positive,1
iron_lung,Well made. It is impressive what one dedicated man can do with a low budget.,well made it is impressive what one dedicated man can do with a low budget,positive,1
iron_lung,"love this movie, this movie is the definition of stuck in the most uncomfortable situation while you're trying your best to survive even if it seems impossible, it's successfully deliver it. The ambience, the BLOOD, and the mystery outside the submarine. The story is top notch, for me at least. I like the mystery, and it's the one that kept me watching despite the slow-burn, the twists are insane. i also loves the ""markiplier"" personality, like simon kept saying cuss words, it's like seeing markiplier do a let's play, but it is real LMAO",love this movie this movie is the definition of stuck in the most uncomfortable situation while youre trying your best to survive even if it seems impossible its successfully deliver it the ambience the blood and the mystery outside the submarine the story is top notch for me at least i like the mystery and its the one that kept me watching despite the slowburn the twists are insane i also loves the markiplier personality like simon kept saying cuss words its like seeing markiplier do a lets play but it is real lmao,positive,1
hoppers,Great and hilarious creative movie! Never would’ve thought each animal species would have kings and a council! That’s pretty clever!,great and hilarious creative movie never wouldve thought each animal species would have kings and a council thats pretty clever,positive,1
hoppers,"Excellent movie! Very creative, and clever, storyline. It's really worth seeing, especially for kids. I highly recommend that you see this movie. 👍😊",excellent movie very creative and clever storyline its really worth seeing especially for kids i highly recommend that you see this movie,positive,1
hoppers,Super cute movie with a sweet theme! Teaching kids (and adults) to value nature is always a good thing!,super cute movie with a sweet theme teaching kids and adults to value nature is always a good thing,positive,1
hoppers,the butterfly death scene,the butterfly death scene,neutral,2
hoppers,"Hoppers was a good film. The plot was refreshingly different from that of a typical children’s movie. The film explores themes such as activism, family, emotional regulation, and personal growth. It also delivers plenty of humor, making it entertaining for both children and adults. One of the movie’s strengths is its unexpected twist, which helps keep the story engaging from beginning to end. Overall, I would recommend Hoppers as a great family movie night pick. It offers meaningful themes, strong comedy, and an engaging story that audiences of all ages can enjoy.",hoppers was a good film the plot was refreshingly different from that of a typical childrens movie the film explores themes such as activism family emotional regulation and personal growth it also delivers plenty of humor making it entertaining for both children and adults one of the movies strengths is its unexpected twist which helps keep the story engaging from beginning to end overall i would recommend hoppers as a great family movie night pick it offers meaningful themes strong comedy and an engaging story that audiences of all ages can enjoy,positive,1
hoppers,"I liked it a lot. But they don't really understand how to use a soundtrack with a little more humility. There are two things that reduce the enjoyment: The music. The perfect simulation of pristine nature, while real nature is being destroyed in every possible way. Is this where we've ended up? If you want to experience the miracles of nature, do you have to watch CGI? Because there's no nature left in real life?",i liked it a lot but they dont really understand how to use a soundtrack with a little more humility there are two things that reduce the enjoyment the music the perfect simulation of pristine nature while real nature is being destroyed in every possible way is this where weve ended up if you want to experience the miracles of nature do you have to watch cgi because theres no nature left in real life,positive,1
hoppers,The make no sense sometimes and I feel like they could have portrayed their message better,the make no sense sometimes and i feel like they could have portrayed their message better,positive,1
hoppers,"This was a lot of fun. Loved the animation style, the story, the sense of humor and the voice acting. Not my favorite Pixar, but definitely A-tier.",this was a lot of fun loved the animation style the story the sense of humor and the voice acting not my favorite pixar but definitely atier,positive,1
hoppers,Garbage garbage garbage... burn in helll anyone who likeq this shiait,garbage garbage garbage burn in helll anyone who likeq this shiait,neutral,2
hoppers,Pretty good movie. But.. the main characters ego is super high than it should be. I get she wants to continue a legacy of some sort with her grandma but geez she sometimes pisses me off mid film. Besides that this film is a big step from the horrible Elio. This may be the comeback of Pixar.,pretty good movie but the main characters ego is super high than it should be i get she wants to continue a legacy of some sort with her grandma but geez she sometimes pisses me off mid film besides that this film is a big step from the horrible elio this may be the comeback of pixar,positive,1
ladies_first_2026,Hilarious and disturbing all at once...must watch.,hilarious and disturbing all at oncemust watch,neutral,2
ladies_first_2026,"Loved this, great satire take on the reversal of gender roles. All the negative reviews seem to be from men who clearly don’t get what women go through.",loved this great satire take on the reversal of gender roles all the negative reviews seem to be from men who clearly dont get what women go through,positive,1
ladies_first_2026,Amazing film very funny and completely accurate from a woman's point of view and how hard it is being apart of man first society. Great switch over and lessons learnt.,amazing film very funny and completely accurate from a womans point of view and how hard it is being apart of man first society great switch over and lessons learnt,positive,1
ladies_first_2026,"If you are not a lesbian, side-cut owner, feminist with daddy issues, have blue hair or hate the patriarchy… well this movie is not for you. Trust me. It’s quite predictable, the screenplay was probably written by someone who never touched grass on her life and has no clue on what corporations are these days. If you want to score some points with that feminist girl you are dating, besides the fact that you should run away from her, this is a nice movie to put you two into the mood. At the end she will be having a good time and you already lost 50% of your cognitive capacity, so you will not regret of whatever you do next. The movie tries to be “edgy” but it’s just crap. As we say these days “millennial writing”.",if you are not a lesbian sidecut owner feminist with daddy issues have blue hair or hate the patriarchy well this movie is not for you trust me its quite predictable the screenplay was probably written by someone who never touched grass on her life and has no clue on what corporations are these days if you want to score some points with that feminist girl you are dating besides the fact that you should run away from her this is a nice movie to put you two into the mood at the end she will be having a good time and you already lost of your cognitive capacity so you will not regret of whatever you do next the movie tries to be edgy but its just crap as we say these days millennial writing,negative,0
ladies_first_2026,Every scene is just hilarious and so true. Also funny to read male comments here 🤣 Go Queens 👸,every scene is just hilarious and so true also funny to read male comments here go queens,positive,1
ladies_first_2026,"I'm used to Sacha Baron Cohen's unique brand of comedy and his ability to deliver films packed with satire, social commentary, and uncomfortable truths. This time, he tackles one of the most debated topics of modern society: gender roles and expectations. Ladies First explores a simple but effective premise: what if the world were reversed, with men and women swapping social positions? The result is an interesting exercise in empathy, and that's where Cohen extracts the film's greatest strengths. More than a fictional scenario, it often feels like a reflection of real-world dynamics viewed through a different lens. A smart and entertaining satire that encourages empathy and self-reflection, even if it doesn't leave the lasting impact of Cohen's strongest films.",im used to sacha baron cohens unique brand of comedy and his ability to deliver films packed with satire social commentary and uncomfortable truths this time he tackles one of the most debated topics of modern society gender roles and expectations ladies first explores a simple but effective premise what if the world were reversed with men and women swapping social positions the result is an interesting exercise in empathy and thats where cohen extracts the films greatest strengths more than a fictional scenario it often feels like a reflection of realworld dynamics viewed through a different lens a smart and entertaining satire that encourages empathy and selfreflection even if it doesnt leave the lasting impact of cohens strongest films,positive,1
ladies_first_2026,"Commedia che analizza il sessismo nel mondo del lavoro e che alterna momenti di vera frustrazione che può sembrare anche molto vicina allo spettatore di ambo i sessi, a momenti in cui in verità la parte demenziale prevale troppo. Purtroppo, dopo un inizio tutto sommato promettente, il film si disinnesca da solo portando dialoghi e gag poco incisive e dall'umorismo rivedibile. Anche il finale è abbastanza moscio e prevedibile, di fatto limitando il film al ruolo di commedia politically correct; senza andare più a fondo in nulla.",commedia che analizza il sessismo nel mondo del lavoro e che alterna momenti di vera frustrazione che pu sembrare anche molto vicina allo spettatore di ambo i sessi a momenti in cui in verit la parte demenziale prevale troppo purtroppo dopo un inizio tutto sommato promettente il film si disinnesca da solo portando dialoghi e gag poco incisive e dallumorismo rivedibile anche il finale  abbastanza moscio e prevedibile di fatto limitando il film al ruolo di commedia politically correct senza andare pi a fondo in nulla,neutral,2
ladies_first_2026,So funny my man laughed his ass off too. Very clever. For all our daughters!,so funny my man laughed his ass off too very clever for all our daughters,positive,1
ladies_first_2026,"So.....spoilers. The ending didn't sit well with me. It felt that he essentially went after Alex because of his romantic interest. Nothing else changed for any of the other female characters minus his secretary. It felt he went to get Alex back, to ""win"" her. And in order to get back to his world, he had to beat out a woman for her job. That she already had. And the most unrealistic part? Her getting a call about her kid's tooth. If the genders are supposed to be swapped, then it would have been the father dealing with it. Idk. It was boring and strange sometimes. Wouldn't recommend.",sospoilers the ending didnt sit well with me it felt that he essentially went after alex because of his romantic interest nothing else changed for any of the other female characters minus his secretary it felt he went to get alex back to win her and in order to get back to his world he had to beat out a woman for her job that she already had and the most unrealistic part her getting a call about her kids tooth if the genders are supposed to be swapped then it would have been the father dealing with it idk it was boring and strange sometimes wouldnt recommend,negative,0
ladies_first_2026,"Women and minorities still take priority over men, especially white men. I blame diznee and the baby boomers for turning the world into a minocracy where the unqualified are promoted and the qualified are dumped out. I know. It has happened to me.",women and minorities still take priority over men especially white men i blame diznee and the baby boomers for turning the world into a minocracy where the unqualified are promoted and the qualified are dumped out i know it has happened to me,neutral,2
the_furious_2025,A MUST WATCH! it will have your adrenaline on high. You will not be disappointed.,a must watch it will have your adrenaline on high you will not be disappointed,negative,0
the_furious_2025,Best kungfu movie in years,best kungfu movie in years,positive,1
the_furious_2025,Action packed must see movie!!!,action packed must see movie,positive,1
the_furious_2025,As good as the Raid movies. Xie Miao is awesome!,as good as the raid movies xie miao is awesome,positive,1
the_furious_2025,"Non stop action, well dubbed - in English when you need to watch the action and back to original with subtitles when storytelling/character building",non stop action well dubbed in english when you need to watch the action and back to original with subtitles when storytellingcharacter building,positive,1
the_furious_2025,A fun movie I watched with my mom Though the story is simple its cohesive enough and the action is great A few scenes I would say the action is a bit hard to follow due to lighting or camera too close idk but I enjoyed it nonetheless.,a fun movie i watched with my mom though the story is simple its cohesive enough and the action is great a few scenes i would say the action is a bit hard to follow due to lighting or camera too close idk but i enjoyed it nonetheless,positive,1
the_furious_2025,Best action movie of 2026,best action movie of,positive,1
the_furious_2025,Limited storyline smothered by a bunch of karate or judo moves that became a bit boring after while,limited storyline smothered by a bunch of karate or judo moves that became a bit boring after while,negative,0
the_furious_2025,"Great story, great action and the final fight scene is the craziest I’ve seen in any action movie. Despite that one part of the movie disappointed me, the rest of it was very good.",great story great action and the final fight scene is the craziest ive seen in any action movie despite that one part of the movie disappointed me the rest of it was very good,positive,1
the_furious_2025,Phenomenal action film! Quite possibly the best I’ve ever seen.,phenomenal action film quite possibly the best ive ever seen,positive,1
passenger_2026,"Phenomenal Movie ! It had a lot of action from beginning to end and it kept me on the edge of my seat the whole entire time! The beginning was my favorite part! Plus the jumpscares were really good too because while I could predict a few of them, some of them caught me off guard which I really liked! Some people say they don't like when horror movies are predictable such as with jumpscares and such, but whenever I try out new movies, most of the times I end up disappointed. So it feels nice to watch a movie that has a familiar touch to it because I know I'll enjoy it for a fact! So Yeah. 10 out of 10 for me for certain!",phenomenal movie it had a lot of action from beginning to end and it kept me on the edge of my seat the whole entire time the beginning was my favorite part plus the jumpscares were really good too because while i could predict a few of them some of them caught me off guard which i really liked some people say they dont like when horror movies are predictable such as with jumpscares and such but whenever i try out new movies most of the times i end up disappointed so it feels nice to watch a movie that has a familiar touch to it because i know ill enjoy it for a fact so yeah out of for me for certain,positive,1
passenger_2026,"Loved it all. Great jumpscares, great story, amazing actors!",loved it all great jumpscares great story amazing actors,positive,1
passenger_2026,Unpopular opinion but I think I like this better than the backrooms. Sorry. Jump scares aren’t effective for me but this made me jump.,unpopular opinion but i think i like this better than the backrooms sorry jump scares arent effective for me but this made me jump,positive,1
passenger_2026,How it kept appearing out of nowhere.,how it kept appearing out of nowhere,neutral,2
passenger_2026,It could have been a lot better but it was ok.,it could have been a lot better but it was ok,positive,1
passenger_2026,Mid est movie ever I mean their were a couple scares here and their but it had more potential and the story was simple but I wouldn’t watch this again,mid est movie ever i mean their were a couple scares here and their but it had more potential and the story was simple but i wouldnt watch this again,positive,1
passenger_2026,I loved the movie. It was good.,i loved the movie it was good,positive,1
passenger_2026,"It was pretty scary, mainly jumsp scares. The acting wasn’t the best. The demon itself looked scary, especially in the beginning. Kind of a typical horror movie but had some unsettling scenes.",it was pretty scary mainly jumsp scares the acting wasnt the best the demon itself looked scary especially in the beginning kind of a typical horror movie but had some unsettling scenes,positive,1
passenger_2026,"Since the primary purpose of a horror movie is always to be scary, and the tension present in Passenger is nerve-shredding at times, I would deem this movie a bigger success than many reviews have made it out to be. I'd never have guessed that either lead wasn't American, so fair play to them, but Jacob Scipio never quite acts as petrified as he ought to considering the relentless terror he's faced with. The titular 'Passenger,' whilst undermining the movie with arbitrary actions - seriously, he had countless opportunities to take care of that young couple before the fiery finale - is a figure likely to appear in the nightmares of viewers, particularly those who know the uneasiness of being the only earthly inhabitants for miles around. The trailers should have been retracted when it became clear that they ruined literally the entire opening scene and much beyond that - everybody who watched them knew exactly when the movie's best jump scare was coming! Familiar, sure, but good effort.",since the primary purpose of a horror movie is always to be scary and the tension present in passenger is nerveshredding at times i would deem this movie a bigger success than many reviews have made it out to be id never have guessed that either lead wasnt american so fair play to them but jacob scipio never quite acts as petrified as he ought to considering the relentless terror hes faced with the titular passenger whilst undermining the movie with arbitrary actions seriously he had countless opportunities to take care of that young couple before the fiery finale is a figure likely to appear in the nightmares of viewers particularly those who know the uneasiness of being the only earthly inhabitants for miles around the trailers should have been retracted when it became clear that they ruined literally the entire opening scene and much beyond that everybody who watched them knew exactly when the movies best jump scare was coming familiar sure but good effort,positive,1
passenger_2026,It’s a okay movie not as good as the trailer made it out to be.,its a okay movie not as good as the trailer made it out to be,positive,1
remarkably_bright_creatures,"This was a wonderful, wonderful film one of the best films I’ve seen in a very long time. Sally Field was wonderful.",this was a wonderful wonderful film one of the best films ive seen in a very long time sally field was wonderful,positive,1
remarkably_bright_creatures,"Remarkably Bright Creatures didn’t fully convince me with the octopus as an observer and narrator, but Sally Field and Lewis Pullman were outstanding. Their performances — and the stories they carried about relationships, resilience, and the quiet struggles people live through — were what stayed with me. In a world saturated with violence, division, and constant bad news, the film felt like a reminder of something simpler and more essential. It was genuinely uplifting. More than ever, I think we need films that focus on connection — on people looking out for one another, rebuilding trust, and finding their way back to community in a post‑pandemic world. I'd recommend it.",remarkably bright creatures didnt fully convince me with the octopus as an observer and narrator but sally field and lewis pullman were outstanding their performances and the stories they carried about relationships resilience and the quiet struggles people live through were what stayed with me in a world saturated with violence division and constant bad news the film felt like a reminder of something simpler and more essential it was genuinely uplifting more than ever i think we need films that focus on connection on people looking out for one another rebuilding trust and finding their way back to community in a postpandemic world id recommend it,positive,1
remarkably_bright_creatures,"It's was good. But all it left me with was how much I hate aquariums even more. Small tanks, no life for the animals. I wish they'd set it up as a sealife rescue where they released marcellus at the end and the time running out was his release not his death. I also guess the whole story line from the start.",its was good but all it left me with was how much i hate aquariums even more small tanks no life for the animals i wish theyd set it up as a sealife rescue where they released marcellus at the end and the time running out was his release not his death i also guess the whole story line from the start,positive,1
remarkably_bright_creatures,"Wonderful story. Very moving. Great acting by all. Absolutely loved it. Haven't seen a great, heartwarming movie like this in a while.",wonderful story very moving great acting by all absolutely loved it havent seen a great heartwarming movie like this in a while,positive,1
remarkably_bright_creatures,Loved it. Heart warming. What the world needs today.,loved it heart warming what the world needs today,positive,1
remarkably_bright_creatures,A rare live action movie. Just a truly heartwarming drama that is well worth watching. You might need a handkerchief to wipe away your tears.,a rare live action movie just a truly heartwarming drama that is well worth watching you might need a handkerchief to wipe away your tears,positive,1
remarkably_bright_creatures,It was so beautiful.I loved it so much.Best movie I have watched this year.,it was so beautifuli loved it so muchbest movie i have watched this year,positive,1
remarkably_bright_creatures,Interesting perspective,interesting perspective,positive,1
remarkably_bright_creatures,"Remarkably Bright Creatures is a warm, heartfelt story about grief, connection, and second chances. Sally Field is wonderful, and Marcellus the octopus is every bit as charming as you'd hope. Predictable at times, but so sincere and emotionally rewarding that I didn't mind at all. A genuinely lovely film.",remarkably bright creatures is a warm heartfelt story about grief connection and second chances sally field is wonderful and marcellus the octopus is every bit as charming as youd hope predictable at times but so sincere and emotionally rewarding that i didnt mind at all a genuinely lovely film,positive,1
remarkably_bright_creatures,"Im so used to saying, ""They don't make movies like that anymore"", but this movie had me doubting that statement. I guess every once in awhile they can indeed make a movie like they used to-- a movie with a heart, a soul and a powerful message. It also helps when that movie has Sally Fields.",im so used to saying they dont make movies like that anymore but this movie had me doubting that statement i guess every once in awhile they can indeed make a movie like they used to a movie with a heart a soul and a powerful message it also helps when that movie has sally fields,positive,1
i_swear_2025,"Watch it, you won’t regret it!",watch it you wont regret it,neutral,2
i_swear_2025,Es un cinta que me ha conmovido muchísimo poniéndome en la piel del personaje para una época donde sus acciones eran incomprendidas por otra parte el actor Robert Aramayo es el claro mejor actor del 2025.,es un cinta que me ha conmovido muchsimo ponindome en la piel del personaje para una poca donde sus acciones eran incomprendidas por otra parte el actor robert aramayo es el claro mejor actor del,neutral,2
i_swear_2025,"Tourette's is no joke, and this true to life biopic of John Davidson is really hard in moments, but really redeeming.",tourettes is no joke and this true to life biopic of john davidson is really hard in moments but really redeeming,positive,1
i_swear_2025,This movie changed my mind. Highly recommended.,this movie changed my mind highly recommended,positive,1
i_swear_2025,ASTONISHING MOVIE IT GIVE US DIFFERENT PERSPECTIVE FOR THE WORLD,astonishing movie it give us different perspective for the world,positive,1
i_swear_2025,"I Swear is the kind of movie that stays with you long after you've left the theater. Based on a true story, the film follows the struggles of a young man being diagnosed with Tourette's Syndrome in his childhood. In a time when mental illness and disabilities were not discussed but ostracized, John Davidson managed to find his path in life to help others suffering like him. The powerful messages, education, laughs, tears... all of it gives the viewer a better understanding of the uncurable disease. In the end, it is a must watch.",i swear is the kind of movie that stays with you long after youve left the theater based on a true story the film follows the struggles of a young man being diagnosed with tourettes syndrome in his childhood in a time when mental illness and disabilities were not discussed but ostracized john davidson managed to find his path in life to help others suffering like him the powerful messages education laughs tears all of it gives the viewer a better understanding of the uncurable disease in the end it is a must watch,positive,1
i_swear_2025,Absolutely great acting by Aramayo Robert. Really honestly moving.,absolutely great acting by aramayo robert really honestly moving,positive,1
i_swear_2025,I swear it's one of those movies that you absolutely want your kids to see. Not because it's entertaining and it keeps them quiet for an hour or so but because it teaches them A Life Lesson about how people are treated and things that people go through every day. that should make them cognizant of the way they treat everyone. Now let me get off my soapbox. An amazing tearjerker comedy drama lighthearted fun happy sad movie about the trials and tribulations of Tourette's.,i swear its one of those movies that you absolutely want your kids to see not because its entertaining and it keeps them quiet for an hour or so but because it teaches them a life lesson about how people are treated and things that people go through every day that should make them cognizant of the way they treat everyone now let me get off my soapbox an amazing tearjerker comedy drama lighthearted fun happy sad movie about the trials and tribulations of tourettes,positive,1
i_swear_2025,"Hilarious, stressful & emotional",hilarious stressful emotional,positive,1
i_swear_2025,"Absolutely amazing! This movie tells a powerful story about a man living with Tourette syndrome and the many struggles and challenges that come with the condition. It is deeply moving, even if you’ve never met someone with Tourette syndrome before. The film is incredibly inspiring and reminds us that having caring, supportive people around you can make all the difference. It delivers a beautiful message about kindness, compassion, and the impact they can have on our lives. This is a must-see movie. It will make you laugh, bring you joy, fill you with love, and probably leave you in tears. The cinematography is stunning, and the cast delivers outstanding performances. A true masterpiece from start to finish.",absolutely amazing this movie tells a powerful story about a man living with tourette syndrome and the many struggles and challenges that come with the condition it is deeply moving even if youve never met someone with tourette syndrome before the film is incredibly inspiring and reminds us that having caring supportive people around you can make all the difference it delivers a beautiful message about kindness compassion and the impact they can have on our lives this is a mustsee movie it will make you laugh bring you joy fill you with love and probably leave you in tears the cinematography is stunning and the cast delivers outstanding performances a true masterpiece from start to finish,positive,1
apex_2026,"Unrealistic, the end is meh. Action is present most part of the movie.",unrealistic the end is meh action is present most part of the movie,positive,1
apex_2026,"This film offers nothing that hasn't already been done before. A very boring and tedious first half, and the second half isn't much better. The action offers nothing more that some rock climbing, kayaking and running. Very boring, very dull, very overrated.",this film offers nothing that hasnt already been done before a very boring and tedious first half and the second half isnt much better the action offers nothing more that some rock climbing kayaking and running very boring very dull very overrated,negative,0
apex_2026,Lots of good action and scenery,lots of good action and scenery,positive,1
apex_2026,"It's good in a classic 90s action movie way and I think people will look back on it fondly as a proper B movie. Strong opening sequence, vivid characters, and a rewarding ending - what more can you ask for. Reviewers bombing over 'climbing inaccuracies' probably also hate Armageddon for its faint grasp on aerospace aeronautics Watch it!",its good in a classic s action movie way and i think people will look back on it fondly as a proper b movie strong opening sequence vivid characters and a rewarding ending what more can you ask for reviewers bombing over climbing inaccuracies probably also hate armageddon for its faint grasp on aerospace aeronautics watch it,positive,1
apex_2026,In that convenient store I knew it the first time the guy is going to chase her...she can literally break his other leg why go up tho? Cos she's going to betrayed him once he got up. Haha,in that convenient store i knew it the first time the guy is going to chase hershe can literally break his other leg why go up tho cos shes going to betrayed him once he got up haha,positive,1
apex_2026,thrilling and visually stunning!,thrilling and visually stunning,positive,1
apex_2026,Beautifully filmed cat and mouse style film. It however leaves a lot to be desired.,beautifully filmed cat and mouse style film it however leaves a lot to be desired,positive,1
apex_2026,"I watched the opening climbing scenes and couldn’t believe the basic inaccuracies. Ie, clipping into the wrong part of a quick draw. Not setting a friend anchor correctly into a crack. Wearing sports climbing shoes on an ice route. Wearing dachstein woolen mitts instead of modern gloves. Abseiling down together down the mountain. All ridiculous- I turned it off after the climbing- if this is the directors attention to detail then it’s not worth watching.",i watched the opening climbing scenes and couldnt believe the basic inaccuracies ie clipping into the wrong part of a quick draw not setting a friend anchor correctly into a crack wearing sports climbing shoes on an ice route wearing dachstein woolen mitts instead of modern gloves abseiling down together down the mountain all ridiculous i turned it off after the climbing if this is the directors attention to detail then its not worth watching,negative,0
apex_2026,"I was on the edge of my seat throughout the entire movie. The only downside being the trailer gave away too much. I would have preferred being surprised by Ben’s actions in the moment rather than already seeing that he was the one hunting her from the trailer. Overall it is a very enjoyable, but predictable, movie.",i was on the edge of my seat throughout the entire movie the only downside being the trailer gave away too much i would have preferred being surprised by bens actions in the moment rather than already seeing that he was the one hunting her from the trailer overall it is a very enjoyable but predictable movie,positive,1
apex_2026,Bad and unrealistic (even for movies) ending. Could of been good,bad and unrealistic even for movies ending could of been good,negative,0
dead_mans_wire,Boring and pointless.,boring and pointless,negative,0
dead_mans_wire,"A solid drama with plenty of good performances. The story didn't particularly grip me, but the cast did.",a solid drama with plenty of good performances the story didnt particularly grip me but the cast did,positive,1
dead_mans_wire,It was all right. Good cast but predictable and kind of slow and boring. I had to fast fwd to see the end which I had an idea what it was.,it was all right good cast but predictable and kind of slow and boring i had to fast fwd to see the end which i had an idea what it was,positive,1
dead_mans_wire,"Exactly what’s wrong with this corporation king world we all now suffer! It happened to a friend of mine! Be went to buy a huge Dental clinic, place made £550,000 profit per year after paying everything including owners husband and wife £120,000 each! So,,, the bank handed his business plan under the table to a load of corporations and tried to push him out the deal with crap excuses! The owner wanted him to have it so told him he had five offers suddenly from big dental corporations so my friend found out!! He had to sue the bank for doing this using the owner as a witness as this isn’t legal! As a world we must make a stand before a select few buy up everything worth having to then use the rest of us as drones to service the directors and boards needs!!! They do nothing and get richer with baby soft fingers and bully tactics!! Great movie!! Illustrating the point clearly down to the law backing up the real crooks! He won but had to do ten years for the privilege of proving his point!",exactly whats wrong with this corporation king world we all now suffer it happened to a friend of mine be went to buy a huge dental clinic place made profit per year after paying everything including owners husband and wife each so the bank handed his business plan under the table to a load of corporations and tried to push him out the deal with crap excuses the owner wanted him to have it so told him he had five offers suddenly from big dental corporations so my friend found out he had to sue the bank for doing this using the owner as a witness as this isnt legal as a world we must make a stand before a select few buy up everything worth having to then use the rest of us as drones to service the directors and boards needs they do nothing and get richer with baby soft fingers and bully tactics great movie illustrating the point clearly down to the law backing up the real crooks he won but had to do ten years for the privilege of proving his point,positive,1
dead_mans_wire,"Now 'Dog Day Afternoon' from 1975 starring Al Pacino and John Cazale is a classic, based on the true story of a bank robbery that goes wrong, and this flick is a kind of remake? The story is different though, Bill Skarsgard stars as a desperate man who wants justice from the bank he believed ripped him off in a property deal, he takes the son of the Bank's CEO (played brilliantly by Al Pacino) wires a shotgun around his neck, demanding compensation, but most of all, an apology, something Pacino's character refuses! It's a quality film throughout, the 70's is brilliantly recreated, everything's beige, smoke fills every room, Skarsgard is brilliant, as is Dacre Montgomery as the unfortunate kidnap victim, and of course Pacino (though he sadly is only in a few scenes) This is out on Sky Movies, I'd never heard of it until seeing it advertised, and it's well worth checking out. 4/5",now dog day afternoon from starring al pacino and john cazale is a classic based on the true story of a bank robbery that goes wrong and this flick is a kind of remake the story is different though bill skarsgard stars as a desperate man who wants justice from the bank he believed ripped him off in a property deal he takes the son of the banks ceo played brilliantly by al pacino wires a shotgun around his neck demanding compensation but most of all an apology something pacinos character refuses its a quality film throughout the s is brilliantly recreated everythings beige smoke fills every room skarsgard is brilliant as is dacre montgomery as the unfortunate kidnap victim and of course pacino though he sadly is only in a few scenes this is out on sky movies id never heard of it until seeing it advertised and its well worth checking out,positive,1
dead_mans_wire,This is a well made film based upon a true story about a Greek land owner who decides to take matters in his own hands to get justice from the mortgage company he believes did him wrong. The acting is top notch. Bill Skarsgard is a great actor. Al Pacino is always good. The look and feel are pure 70's. Just never gets to the next level but highly watchable.,this is a well made film based upon a true story about a greek land owner who decides to take matters in his own hands to get justice from the mortgage company he believes did him wrong the acting is top notch bill skarsgard is a great actor al pacino is always good the look and feel are pure s just never gets to the next level but highly watchable,positive,1
dead_mans_wire,"After feeling taken advantage of by a mortgage company, Tony straps a shotgun to the owner’s son. They did a good job setting the time period with aged camerawork and vintage stills.",after feeling taken advantage of by a mortgage company tony straps a shotgun to the owners son they did a good job setting the time period with aged camerawork and vintage stills,positive,1
dead_mans_wire,"It felt real, almost as if we were watching the kidnapping unfold in front of us. The film did a very good job recreating the look and sound of the mid-1970s, from the clothes and interiors to the media circus around the event. True crime usually has little appeal for us, but this one was unusual enough and well made enough to be worth watching.",it felt real almost as if we were watching the kidnapping unfold in front of us the film did a very good job recreating the look and sound of the mids from the clothes and interiors to the media circus around the event true crime usually has little appeal for us but this one was unusual enough and well made enough to be worth watching,positive,1
dead_mans_wire,"This crime movie was great. Bill Skarsgard, Dacre Montgomery, Cary Elwes, Colman Domingo, Al Pacino, Myha'la, and the rest of the cast did a great job in this movie. This true story about Tony Kiritsis, an angry real estate developer took Richard Hall hostage because his dad who was head of Meridian Mortgage, believed he was cheated and ruined by them was dramatic and intense. If you haven't seen this movie yet, check it out sometime. It's worth watching.",this crime movie was great bill skarsgard dacre montgomery cary elwes colman domingo al pacino myhala and the rest of the cast did a great job in this movie this true story about tony kiritsis an angry real estate developer took richard hall hostage because his dad who was head of meridian mortgage believed he was cheated and ruined by them was dramatic and intense if you havent seen this movie yet check it out sometime its worth watching,positive,1
dead_mans_wire,Boring story. Otherwise exceptional. Great performances. Great directing. Just boring.,boring story otherwise exceptional great performances great directing just boring,positive,1
is_god_is,"Felt to me a contemporary 1970s blaxploitation movie, But without the tired stereotypes, kept me glued throughout.",felt to me a contemporary s blaxploitation movie but without the tired stereotypes kept me glued throughout,negative,0
is_god_is,Why has everyone rated this movie so highly?,why has everyone rated this movie so highly,positive,1
